day,symbol,volume,total_volume_daily
2025-12-15,ASMLon,111444.05089657896,115745058.99078128
2025-12-15,ARMon,227041.70136,115745058.99078128
2025-12-15,AMDon,182440.1771751112,115745058.99078128
2025-12-15,ADBEon,108623.8284215432,115745058.99078128
2025-12-15,ABNBon,108412.88127953664,115745058.99078128
2025-12-15,UNHon,1552563.238164759,115745058.99078128
2025-12-15,SPYon,1581752.943901786,115745058.99078128
2025-12-15,QQQon,2793363.5791712534,115745058.99078128
2025-12-15,PLTRon,1892078.5569201638,115745058.99078128
2025-12-15,PEPon,652634.6513965747,115745058.99078128
2025-12-15,NVDAon,44848996.281292096,115745058.99078128
2025-12-15,NFLXon,1865899.4186778301,115745058.99078128
2025-12-15,MSTRon,1499286.0917520358,115745058.99078128
2025-12-15,MSFTon,976462.8955576003,115745058.99078128
2025-12-15,METAon,17589825.148942295,115745058.99078128
2025-12-15,MCDon,1732217.9274300002,115745058.99078128
2025-12-15,MAon,1980504.4801730001,115745058.99078128
2025-12-15,LLYon,1816658.563622,115745058.99078128
2025-12-15,HOODon,2459587.9148883033,115745058.99078128
2025-12-15,GOOGLon,1858589.6931460337,115745058.99078128
2025-12-15,CSCOon,1945116.4578884954,115745058.99078128
2025-12-15,COINon,1097302.0911439017,115745058.99078128
2025-12-15,BABAon,1610360.4676683971,115745058.99078128
2025-12-15,AVGOon,3379063.4083057744,115745058.99078128
2025-12-15,AMZNon,1813338.2697256838,115745058.99078128
2025-12-14,SPOTon,57458.69,7988262.721238102
2025-12-14,IBMon,55846.94,7988262.721238102
2025-12-14,TLTon,56525.86,7988262.721238102
2025-12-14,ABNBon,55491.05,7988262.721238102
2025-12-14,AAPLon,145519.55387,7988262.721238102
2025-12-14,TSMon,56632.03789177948,7988262.721238102
2025-12-14,ADBEon,53676.72,7988262.721238102
2025-12-14,Ton,3098873.664,7988262.721238102
2025-12-14,INTCon,56421.23,7988262.721238102
2025-12-14,UBERon,55851.16,7988262.721238102
2025-12-14,ABTon,87945.66575,7988262.721238102
2025-12-14,ACNon,110595.2728,7988262.721238102
2025-12-14,JDon,59668.33,7988262.721238102
2025-12-14,Von,57245.73,7988262.721238102
2025-12-14,AMZNon,130320.34675,7988262.721238102
2025-12-14,RDDTon,56237.88,7988262.721238102
2025-12-14,PEPon,100884.36300000001,7988262.721238102
2025-12-14,RIOTon,55782.928,7988262.721238102
2025-12-14,PLTRon,95127.53577,7988262.721238102
2025-12-14,SBETon,55360.26,7988262.721238102
2025-12-14,GEon,56174.93,7988262.721238102
2025-12-14,QQQon,164102.4579278927,7988262.721238102
2025-12-14,SHOPon,56005.35156509023,7988262.721238102
2025-12-14,GMEon,58112.89,7988262.721238102
2025-12-14,SLVon,61884.37159147753,7988262.721238102
2025-12-14,SPYon,117737.90327032314,7988262.721238102
2025-12-14,UNHon,158750.36479,7988262.721238102
2025-12-14,SNOWon,51891.86,7988262.721238102
2025-12-14,HIMSon,56598.52,7988262.721238102
2025-12-14,TSLAon,158030.06862777352,7988262.721238102
2025-12-14,IAUon,56176.97,7988262.721238102
2025-12-14,SOon,188040.0986,7988262.721238102
2025-12-14,CRCLon,109955.54917196301,7988262.721238102
2025-12-14,QBTSon,13.050674249405,7988262.721238102
2025-12-14,USDon,169.77727520741098,7988262.721238102
2025-12-14,AMDon,54323.19,7988262.721238102
2025-12-14,AVGOon,163006.37485,7988262.721238102
2025-12-14,ARMon,55036.36,7988262.721238102
2025-12-14,BABAon,122910.32149,7988262.721238102
2025-12-14,ASMLon,55678.34,7988262.721238102
2025-12-14,COINon,95959.979064376,7988262.721238102
2025-12-14,CSCOon,135802.67356,7988262.721238102
2025-12-14,MRVLon,55385.74,7988262.721238102
2025-12-14,GOOGLon,76623.73315326415,7988262.721238102
2025-12-14,MUon,54358.19,7988262.721238102
2025-12-14,HOODon,100797.47466,7988262.721238102
2025-12-14,LLYon,101171.05625,7988262.721238102
2025-12-14,MAon,123261.48075,7988262.721238102
2025-12-14,MCDon,131752.4628,7988262.721238102
2025-12-14,METAon,156738.8679,7988262.721238102
2025-12-14,ORCLon,56432.29,7988262.721238102
2025-12-14,MSFTon,113839.38954999999,7988262.721238102
2025-12-14,MSTRon,92718.50051,7988262.721238102
2025-12-14,NFLXon,144281.621959,7988262.721238102
2025-12-14,FIGon,56437.68164468025,7988262.721238102
2025-12-14,NVDAon,139965.29177102403,7988262.721238102
2025-12-14,QCOMon,54777.86,7988262.721238102
2025-12-14,FUTUon,51894.46,7988262.721238102
2025-12-13,NVOon,80.03384,11952969.927830392
2025-12-13,EFAon,49.6622139,11952969.927830392
2025-12-13,JPMon,2.995433153748,11952969.927830392
2025-12-13,USDon,133.200058436751,11952969.927830392
2025-12-13,COSTon,502.91252830687284,11952969.927830392
2025-12-13,DISon,167.18048267604502,11952969.927830392
2025-12-13,Von,54295.6438471804,11952969.927830392
2025-12-13,UBERon,57937.16,11952969.927830392
2025-12-13,Ton,1207921.738,11952969.927830392
2025-12-13,TSMon,53995.161729512,11952969.927830392
2025-12-13,TLTon,56746.01,11952969.927830392
2025-12-13,SPOTon,56500.94,11952969.927830392
2025-12-13,SOon,91798.7162,11952969.927830392
2025-12-13,SNOWon,55808.0761,11952969.927830392
2025-12-13,SLVon,69990.09489822286,11952969.927830392
2025-12-13,SHOPon,56979.11,11952969.927830392
2025-12-13,SBETon,57036.48,11952969.927830392
2025-12-13,RIOTon,55814.546,11952969.927830392
2025-12-13,RDDTon,56579.65,11952969.927830392
2025-12-13,QCOMon,55042.12,11952969.927830392
2025-12-13,ORCLon,56965.99399496,11952969.927830392
2025-12-13,MUon,62543.24554206824,11952969.927830392
2025-12-13,MRVLon,58007.95,11952969.927830392
2025-12-13,JDon,56137.66,11952969.927830392
2025-12-13,INTCon,56596.28,11952969.927830392
2025-12-13,IBMon,52199.46,11952969.927830392
2025-12-13,IAUon,58420.99,11952969.927830392
2025-12-13,HIMSon,76928.33,11952969.927830392
2025-12-13,GMEon,53369.92,11952969.927830392
2025-12-13,GEon,56281,11952969.927830392
2025-12-13,FUTUon,53274.84,11952969.927830392
2025-12-13,FIGon,55635.19,11952969.927830392
2025-12-13,ASMLon,57558.05,11952969.927830392
2025-12-13,ARMon,56361.01,11952969.927830392
2025-12-13,AMDon,59265.03525,11952969.927830392
2025-12-13,ADBEon,58364.97,11952969.927830392
2025-12-13,ABNBon,58224.43,11952969.927830392
2025-12-13,UNHon,189752.56543999998,11952969.927830392
2025-12-13,SPYon,215008.46899045332,11952969.927830392
2025-12-13,QQQon,229372.7208299168,11952969.927830392
2025-12-13,PLTRon,106544.98858107672,11952969.927830392
2025-12-13,PEPon,112809.00774,11952969.927830392
2025-12-13,NVDAon,1369574.457739046,11952969.927830392
2025-12-13,NFLXon,201180.86848805906,11952969.927830392
2025-12-13,MSTRon,138234.13525999998,11952969.927830392
2025-12-13,MSFTon,2830132.7384861754,11952969.927830392
2025-12-13,METAon,127473.73506,11952969.927830392
2025-12-13,MCDon,154177.50749,11952969.927830392
2025-12-13,MAon,148738.75484,11952969.927830392
2025-12-13,LLYon,114109.69683999999,11952969.927830392
2025-12-13,HOODon,223308.73825000002,11952969.927830392
2025-12-13,GOOGLon,139790.1422656529,11952969.927830392
2025-12-13,CSCOon,159744.38397999998,11952969.927830392
2025-12-13,COINon,130304.0005404275,11952969.927830392
2025-12-13,BABAon,143461.61263,11952969.927830392
2025-12-13,AVGOon,232636.56045,11952969.927830392
2025-12-13,AMZNon,1336454.96952296,11952969.927830392
2025-12-13,ACNon,135553.36614,11952969.927830392
2025-12-13,ABTon,149133.05855000002,11952969.927830392
2025-12-13,AAPLon,115117.0785497817,11952969.927830392
2025-12-13,TSLAon,150925.1005778641,11952969.927830392
2025-12-13,CRCLon,125915.48447056778,11952969.927830392
2025-12-12,DASHon,51.30845125126615,135749189.89805362
2025-12-12,NFLXon,17379510.440214977,135749189.89805362
2025-12-12,INTCon,350019.77643949375,135749189.89805362
2025-12-12,MSTRon,1148103.340865678,135749189.89805362
2025-12-12,COINon,1397177.4345840702,135749189.89805362
2025-12-12,SLVon,415722.52343006025,135749189.89805362
2025-12-12,JPMon,2132.5252219254576,135749189.89805362
2025-12-12,INTUon,23.001909,135749189.89805362
2025-12-12,SPYon,1797884.3802391812,135749189.89805362
2025-12-12,UBERon,96231.90673527279,135749189.89805362
2025-12-12,USDon,1004.359440186468,135749189.89805362
2025-12-12,TSMon,136635.84064153858,135749189.89805362
2025-12-12,CRCLon,3087233.949952135,135749189.89805362
2025-12-12,MRVLon,164869.99269577593,135749189.89805362
2025-12-12,TLTon,377252.4164461359,135749189.89805362
2025-12-12,Ton,2109025.594,135749189.89805362
2025-12-12,KOon,1596.5872026526793,135749189.89805362
2025-12-12,QBTSon,2315.781298769084,135749189.89805362
2025-12-12,JDon,99753.79529535025,135749189.89805362
2025-12-12,SPGIon,100.0348,135749189.89805362
2025-12-12,MSFTon,18516118.086001053,135749189.89805362
2025-12-12,IVVon,1353.336550850781,135749189.89805362
2025-12-12,IAUon,139711.75045850623,135749189.89805362
2025-12-12,SMCIon,1000.5274339689331,135749189.89805362
2025-12-12,BLKon,602.0839124717061,135749189.89805362
2025-12-12,QCOMon,131755.135829,135749189.89805362
2025-12-12,IEFAon,50.0208,135749189.89805362
2025-12-12,ABNBon,93042.24,135749189.89805362
2025-12-12,NVDAon,28611694.95546217,135749189.89805362
2025-12-12,PLTRon,1778034.4069618315,135749189.89805362
2025-12-12,NVOon,8126.409748075614,135749189.89805362
2025-12-12,CMGon,120.09708,135749189.89805362
2025-12-12,MUon,375094.5785308389,135749189.89805362
2025-12-12,BABAon,1573303.5685540927,135749189.89805362
2025-12-12,HOODon,2545348.6007232144,135749189.89805362
2025-12-12,COSTon,596.1322352321,135749189.89805362
2025-12-12,QQQon,4706228.632687232,135749189.89805362
2025-12-12,PEPon,613736.1401300001,135749189.89805362
2025-12-12,AAPLon,1186655.6536585274,135749189.89805362
2025-12-12,LLYon,1697923.2086208016,135749189.89805362
2025-12-12,IWMon,100.06339886177884,135749189.89805362
2025-12-12,FIGon,247001.84610420768,135749189.89805362
2025-12-12,IWFon,200.04400000000004,135749189.89805362
2025-12-12,WFCon,30.241446328704004,135749189.89805362
2025-12-12,PYPLon,1143.5243114013033,135749189.89805362
2025-12-12,GEon,104951.75,135749189.89805362
2025-12-12,EEMon,164.14835405899242,135749189.89805362
2025-12-12,UNHon,1344401.645317,135749189.89805362
2025-12-12,SHOPon,156517.9861022196,135749189.89805362
2025-12-12,AVGOon,3830393.329418101,135749189.89805362
2025-12-12,ASMLon,158257.83091886278,135749189.89805362
2025-12-12,IWNon,19.84870506414539,135749189.89805362
2025-12-12,RIOTon,334632.2292849054,135749189.89805362
2025-12-12,IBMon,84236.37,135749189.89805362
2025-12-12,CSCOon,2132952.63996,135749189.89805362
2025-12-12,APPon,2501.435,135749189.89805362
2025-12-12,HYGon,296.532108286496,135749189.89805362
2025-12-12,AMZNon,14257628.97173891,135749189.89805362
2025-12-12,ACNon,1275591.30775,135749189.89805362
2025-12-12,GSon,50.02335,135749189.89805362
2025-12-12,AXPon,1533.8983587158016,135749189.89805362
2025-12-12,WMTon,25.0151,135749189.89805362
2025-12-12,PBRon,20.00094,135749189.89805362
2025-12-12,PFEon,1250.3855184312674,135749189.89805362
2025-12-12,HIMSon,203022.05647541158,135749189.89805362
2025-12-12,GOOGLon,1988725.8625085982,135749189.89805362
2025-12-12,ORCLon,309621.40472413105,135749189.89805362
2025-12-12,NKEon,1271.707369536115,135749189.89805362
2025-12-12,SBETon,281086.7564606596,135749189.89805362
2025-12-12,TMon,53.29139910776759,135749189.89805362
2025-12-12,SOon,200790.807,135749189.89805362
2025-12-12,ABTon,937793.0262175001,135749189.89805362
2025-12-12,DISon,10552.693590386392,135749189.89805362
2025-12-12,MAon,1706349.1059551323,135749189.89805362
2025-12-12,TSLAon,2607673.5916653117,135749189.89805362
2025-12-12,MARAon,2681.781876114163,135749189.89805362
2025-12-12,SNOWon,110810.05529992592,135749189.89805362
2025-12-12,Von,108570.61924912053,135749189.89805362
2025-12-12,AMDon,8840652.878925903,135749189.89805362
2025-12-12,ARMon,171315.92,135749189.89805362
2025-12-12,PGon,951.1775185787146,135749189.89805362
2025-12-12,METAon,1731395.4145995907,135749189.89805362
2025-12-12,RDDTon,132452.529,135749189.89805362
2025-12-12,MCDon,1415306.7183100001,135749189.89805362
2025-12-12,FUTUon,140279.79,135749189.89805362
2025-12-12,ADBEon,130568.97221861064,135749189.89805362
2025-12-12,SPOTon,128374.72,135749189.89805362
2025-12-12,CVXon,144.78504493890182,135749189.89805362
2025-12-12,GMEon,107127.66755568139,135749189.89805362
2025-12-12,BIDUon,574.9426626372048,135749189.89805362
2025-12-11,CRCLon,2883032.8111402984,88740029.24657679
2025-12-11,TSLAon,3524545.6350930063,88740029.24657679
2025-12-11,AAPLon,1666142.4162247777,88740029.24657679
2025-12-11,ABTon,1347466.2604599998,88740029.24657679
2025-12-11,ACNon,1357345.24946,88740029.24657679
2025-12-11,AMZNon,2481256.5693263803,88740029.24657679
2025-12-11,AVGOon,3280718.064307362,88740029.24657679
2025-12-11,BABAon,2300725.2113193558,88740029.24657679
2025-12-11,COINon,1233738.0303284046,88740029.24657679
2025-12-11,CSCOon,2464823.0094595044,88740029.24657679
2025-12-11,GOOGLon,2135723.1573240263,88740029.24657679
2025-12-11,HOODon,3061682.658758241,88740029.24657679
2025-12-11,LLYon,6266868.538695374,88740029.24657679
2025-12-11,MAon,2200556.9308299534,88740029.24657679
2025-12-11,MCDon,1541894.6416250607,88740029.24657679
2025-12-11,METAon,1788863.8226243986,88740029.24657679
2025-12-11,MSFTon,1254798.2881176646,88740029.24657679
2025-12-11,MSTRon,1382148.6307912453,88740029.24657679
2025-12-11,NFLXon,11236490.117852733,88740029.24657679
2025-12-11,NVDAon,12645466.080927625,88740029.24657679
2025-12-11,PEPon,844572.0474799757,88740029.24657679
2025-12-11,PLTRon,1551643.4668327812,88740029.24657679
2025-12-11,QQQon,3325542.3519948544,88740029.24657679
2025-12-11,SPYon,1447637.3174183103,88740029.24657679
2025-12-11,UNHon,1548692.8587982205,88740029.24657679
2025-12-11,ABNBon,115130.01,88740029.24657679
2025-12-11,ADBEon,320966.2095515523,88740029.24657679
2025-12-11,AMDon,4587419.6593018975,88740029.24657679
2025-12-11,ARMon,179557.39053412934,88740029.24657679
2025-12-11,ASMLon,179956.36822153121,88740029.24657679
2025-12-11,FIGon,421148.6369767762,88740029.24657679
2025-12-11,FUTUon,131291.34191849962,88740029.24657679
2025-12-11,GEon,106435.61,88740029.24657679
2025-12-11,GMEon,151948.54692503207,88740029.24657679
2025-12-11,HIMSon,245703.06077492159,88740029.24657679
2025-12-11,IAUon,90289.5328149686,88740029.24657679
2025-12-11,IBMon,92383.80199162233,88740029.24657679
2025-12-11,INTCon,216209.17530409782,88740029.24657679
2025-12-11,JDon,83041.94597766943,88740029.24657679
2025-12-11,MRVLon,224074.26207204396,88740029.24657679
2025-12-11,MUon,228447.69977254255,88740029.24657679
2025-12-11,ORCLon,672760.9555478194,88740029.24657679
2025-12-11,QCOMon,165779.38264300002,88740029.24657679
2025-12-11,RDDTon,158611.4052317777,88740029.24657679
2025-12-11,RIOTon,338522.514825,88740029.24657679
2025-12-11,SBETon,301068.36200651457,88740029.24657679
2025-12-11,SHOPon,246994.0612910152,88740029.24657679
2025-12-11,SLVon,373366.1813400658,88740029.24657679
2025-12-11,SNOWon,131677.84,88740029.24657679
2025-12-11,SOon,268119.6878,88740029.24657679
2025-12-11,SPOTon,120478.53515,88740029.24657679
2025-12-11,TLTon,380238.54815739085,88740029.24657679
2025-12-11,TSMon,155738.16120297703,88740029.24657679
2025-12-11,Ton,2804047.702,88740029.24657679
2025-12-11,UBERon,104609.85344320103,88740029.24657679
2025-12-11,Von,99117.67290864847,88740029.24657679
2025-12-11,WFCon,461.793429592244,88740029.24657679
2025-12-11,PYPLon,10061.684229591587,88740029.24657679
2025-12-11,IJHon,35.430168831283964,88740029.24657679
2025-12-11,APPon,120.07283575016245,88740029.24657679
2025-12-11,EEMon,297.3358620523047,88740029.24657679
2025-12-11,IEMGon,297.33110627766655,88740029.24657679
2025-12-11,ITOTon,22.47939625725024,88740029.24657679
2025-12-11,TMon,41.9741453884653,88740029.24657679
2025-12-11,BAon,25003.025,88740029.24657679
2025-12-11,NKEon,3075.0916336877663,88740029.24657679
2025-12-11,MELIon,329.82141782694,88740029.24657679
2025-12-11,SMCIon,16282.574314690833,88740029.24657679
2025-12-11,INTUon,64.0097,88740029.24657679
2025-12-11,IWFon,352.198528,88740029.24657679
2025-12-11,CMGon,70.04578,88740029.24657679
2025-12-11,NVOon,72340.515422272,88740029.24657679
2025-12-11,PGon,12686.628238542773,88740029.24657679
2025-12-11,JPMon,477.80832809467597,88740029.24657679
2025-12-11,IVVon,1648.9242111521544,88740029.24657679
2025-12-11,GSon,40.0565765489025,88740029.24657679
2025-12-11,BLKon,53488.61602318003,88740029.24657679
2025-12-11,COSTon,529.6708102986693,88740029.24657679
2025-12-11,USDon,245.528496328968,88740029.24657679
2025-12-11,CVXon,2073.368330691542,88740029.24657679
2025-12-11,DISon,2175.0258085321534,88740029.24657679
2025-12-11,EQIXon,40.40068724199715,88740029.24657679
2025-12-11,AXPon,780.2402384226959,88740029.24657679
2025-12-11,PBRon,189.65138098477846,88740029.24657679
2025-12-11,KOon,3128.3871260091,88740029.24657679
2025-12-11,BIDUon,2314.120746969948,88740029.24657679
2025-12-11,QBTSon,956.3490266237852,88740029.24657679
2025-12-11,CRMon,20.16163550179447,88740029.24657679
2025-12-11,LINon,10544.82428055728,88740029.24657679
2025-12-11,PFEon,51844.72458467155,88740029.24657679
2025-12-11,MARAon,199.8349402720163,88740029.24657679
2025-12-11,IWMon,31.135511616113266,88740029.24657679
2025-12-11,SPGIon,250.12374999999997,88740029.24657679
2025-12-10,GOOGLon,22188160.087587688,100852123.68464004
2025-12-10,HOODon,1431213.2842970628,100852123.68464004
2025-12-10,LLYon,1774257.0384187794,100852123.68464004
2025-12-10,MAon,1048242.71973,100852123.68464004
2025-12-10,MCDon,1236482.146979597,100852123.68464004
2025-12-10,METAon,1562019.5109654507,100852123.68464004
2025-12-10,MSFTon,1401274.0798951609,100852123.68464004
2025-12-10,MSTRon,1177400.5873044366,100852123.68464004
2025-12-10,NFLXon,1728162.8123110982,100852123.68464004
2025-12-10,NVDAon,3991239.1526408014,100852123.68464004
2025-12-10,PEPon,912707.57255,100852123.68464004
2025-12-10,PLTRon,1646448.2759199142,100852123.68464004
2025-12-10,QQQon,1895787.281095652,100852123.68464004
2025-12-10,SPYon,551793.5058245836,100852123.68464004
2025-12-10,UNHon,916834.591143,100852123.68464004
2025-12-10,ABNBon,95065.46,100852123.68464004
2025-12-10,ADBEon,524287.3809188432,100852123.68464004
2025-12-10,AMDon,336203.7294370316,100852123.68464004
2025-12-10,ARMon,107147.25544499014,100852123.68464004
2025-12-10,ASMLon,110985.79027255694,100852123.68464004
2025-12-10,FIGon,348344.41354856,100852123.68464004
2025-12-10,FUTUon,132506.18,100852123.68464004
2025-12-10,GEon,72837.0364387032,100852123.68464004
2025-12-10,GMEon,244960.21569006078,100852123.68464004
2025-12-10,HIMSon,213832.308,100852123.68464004
2025-12-10,IAUon,57557.50931233087,100852123.68464004
2025-12-10,IBMon,73249.70345746301,100852123.68464004
2025-12-10,INTCon,241716.19941643887,100852123.68464004
2025-12-10,JDon,102060.31762,100852123.68464004
2025-12-10,MRVLon,152022.70929343032,100852123.68464004
2025-12-10,MUon,201431.9758687826,100852123.68464004
2025-12-10,ORCLon,1336518.063858463,100852123.68464004
2025-12-10,QCOMon,109294.59265343304,100852123.68464004
2025-12-10,RDDTon,112036.40875610319,100852123.68464004
2025-12-10,RIOTon,172195.38,100852123.68464004
2025-12-10,SBETon,321582.936981489,100852123.68464004
2025-12-10,SHOPon,124762.2337960253,100852123.68464004
2025-12-10,SLVon,197331.66739924342,100852123.68464004
2025-12-10,SNOWon,94900.63,100852123.68464004
2025-12-10,SOon,371730.6106,100852123.68464004
2025-12-10,SPOTon,141699.1229721902,100852123.68464004
2025-12-10,TLTon,534953.1834689721,100852123.68464004
2025-12-10,TSMon,92141.44648449999,100852123.68464004
2025-12-10,Ton,2415331.757,100852123.68464004
2025-12-10,UBERon,120467.38275,100852123.68464004
2025-12-10,Von,79842.69244999999,100852123.68464004
2025-12-10,WMTon,260.07599163,100852123.68464004
2025-12-10,PBRon,30.00825,100852123.68464004
2025-12-10,LINon,31.82771817,100852123.68464004
2025-12-10,NKEon,2372.565763850311,100852123.68464004
2025-12-10,GSon,2358.1091849000004,100852123.68464004
2025-12-10,USDon,3480.847515798083,100852123.68464004
2025-12-10,IVVon,886.5368028212162,100852123.68464004
2025-12-10,APPon,2675.778792020303,100852123.68464004
2025-12-10,PFEon,890.9594018370001,100852123.68464004
2025-12-10,IEMGon,616.41570056089,100852123.68464004
2025-12-10,MELIon,50187.374889000006,100852123.68464004
2025-12-10,SPGIon,1060.2855,100852123.68464004
2025-12-10,COSTon,150.185548535436,100852123.68464004
2025-12-10,KOon,340.14132290000003,100852123.68464004
2025-12-10,PYPLon,1725.3724576887091,100852123.68464004
2025-12-10,NVOon,212132.30107001244,100852123.68464004
2025-12-10,QBTSon,1915.5812795584334,100852123.68464004
2025-12-10,MARAon,1090.248255747998,100852123.68464004
2025-12-10,IEFAon,257.853001059242,100852123.68464004
2025-12-10,WFCon,1084.942610854346,100852123.68464004
2025-12-10,NOWon,50084.372791999995,100852123.68464004
2025-12-10,JPMon,5096.9044322383525,100852123.68464004
2025-12-10,AXPon,809.4992383633399,100852123.68464004
2025-12-10,ITOTon,2309.2680044534573,100852123.68464004
2025-12-10,HYGon,200.0461999799954,100852123.68464004
2025-12-10,TMon,696.9260786190705,100852123.68464004
2025-12-10,SBUXon,82.99871395000001,100852123.68464004
2025-12-10,BLKon,2087.255271362557,100852123.68464004
2025-12-10,PANWon,289.25898900000004,100852123.68464004
2025-12-10,DISon,1083.9385271742133,100852123.68464004
2025-12-10,PGon,2843.8578866498833,100852123.68464004
2025-12-10,CRMon,1004.3936564605019,100852123.68464004
2025-12-10,EFAon,20.00932,100852123.68464004
2025-12-10,BIDUon,1401.098429240131,100852123.68464004
2025-12-10,CSCOon,1686499.49597,100852123.68464004
2025-12-10,COINon,661681.4356539611,100852123.68464004
2025-12-10,BABAon,1553244.363533716,100852123.68464004
2025-12-10,AVGOon,1784550.8295087905,100852123.68464004
2025-12-10,AMZNon,2119298.3637349303,100852123.68464004
2025-12-10,ACNon,1006854.01873,100852123.68464004
2025-12-10,ABTon,1181911.894075,100852123.68464004
2025-12-10,AAPLon,4672003.332942782,100852123.68464004
2025-12-10,TSLAon,31323102.786082238,100852123.68464004
2025-12-10,CRCLon,1810400.985259343,100852123.68464004
2025-12-09,AGGon,14037.86592,68400201.56622848
2025-12-09,MELIon,50.01605,68400201.56622848
2025-12-09,NVOon,1192.551510022855,68400201.56622848
2025-12-09,EEMon,420.4630502073801,68400201.56622848
2025-12-09,APPon,408.90548334991,68400201.56622848
2025-12-09,TMon,21.185712681820497,68400201.56622848
2025-12-09,SMCIon,597.865159945926,68400201.56622848
2025-12-09,AXPon,1362.0479099550757,68400201.56622848
2025-12-09,MARAon,177.25148005641938,68400201.56622848
2025-12-09,PYPLon,516.2057900013563,68400201.56622848
2025-12-09,PGon,4356.580303372312,68400201.56622848
2025-12-09,USDon,1250.595469464213,68400201.56622848
2025-12-09,ITOTon,299.9264574229667,68400201.56622848
2025-12-09,WMTon,280.07197343,68400201.56622848
2025-12-09,IBMon,84765.90804253217,68400201.56622848
2025-12-09,IAUon,56368.994015,68400201.56622848
2025-12-09,HIMSon,231122.0459884104,68400201.56622848
2025-12-09,GMEon,154792.7305559454,68400201.56622848
2025-12-09,GEon,89398.31,68400201.56622848
2025-12-09,FUTUon,138677.1,68400201.56622848
2025-12-09,FIGon,231292.73,68400201.56622848
2025-12-09,ASMLon,122749.74285534526,68400201.56622848
2025-12-09,ARMon,111749.77995528768,68400201.56622848
2025-12-09,AMDon,126872.84970889991,68400201.56622848
2025-12-09,ADBEon,189758.72433536124,68400201.56622848
2025-12-09,ABNBon,107662.73160165046,68400201.56622848
2025-12-09,UNHon,784060.977493,68400201.56622848
2025-12-09,TSLAon,6467556.047954065,68400201.56622848
2025-12-09,SPYon,476569.365633698,68400201.56622848
2025-12-09,QQQon,1851085.355007832,68400201.56622848
2025-12-09,PLTRon,784121.3746374146,68400201.56622848
2025-12-09,PEPon,859477.20172,68400201.56622848
2025-12-09,NVDAon,1855302.5383865787,68400201.56622848
2025-12-09,NFLXon,1567278.587799563,68400201.56622848
2025-12-09,MSTRon,1423900.2950224667,68400201.56622848
2025-12-09,MSFTon,380600.89342942025,68400201.56622848
2025-12-09,METAon,1283972.3804601303,68400201.56622848
2025-12-09,MCDon,1069268.52279868,68400201.56622848
2025-12-09,MAon,1337194.709487921,68400201.56622848
2025-12-09,LLYon,2952003.729645585,68400201.56622848
2025-12-09,HOODon,3373659.3019784354,68400201.56622848
2025-12-09,GOOGLon,10555197.751509167,68400201.56622848
2025-12-09,CSCOon,1626026.2028400002,68400201.56622848
2025-12-09,CRCLon,3422360.3324363525,68400201.56622848
2025-12-09,COINon,7770827.406830778,68400201.56622848
2025-12-09,BABAon,1239705.700641795,68400201.56622848
2025-12-09,AVGOon,1773885.1294742702,68400201.56622848
2025-12-09,AMZNon,2448830.4412083966,68400201.56622848
2025-12-09,ACNon,1120710.501773981,68400201.56622848
2025-12-09,ABTon,1055224.30531,68400201.56622848
2025-12-09,AAPLon,2048856.6611764308,68400201.56622848
2025-12-09,BAon,20.00162,68400201.56622848
2025-12-09,IVVon,706.856329428796,68400201.56622848
2025-12-09,QBTSon,588.9749664223733,68400201.56622848
2025-12-09,DISon,11129.255606095026,68400201.56622848
2025-12-09,IEFAon,62.40827360544199,68400201.56622848
2025-12-09,Von,77229.02016160001,68400201.56622848
2025-12-09,UBERon,94096.88349,68400201.56622848
2025-12-09,Ton,2704267.738,68400201.56622848
2025-12-09,TSMon,81667.32705753519,68400201.56622848
2025-12-09,TLTon,240159.04499851668,68400201.56622848
2025-12-09,SPOTon,130488.79,68400201.56622848
2025-12-09,SOon,704139.9616,68400201.56622848
2025-12-09,SNOWon,77948.8103,68400201.56622848
2025-12-09,SLVon,1381695.3689373035,68400201.56622848
2025-12-09,SHOPon,109439.15992167553,68400201.56622848
2025-12-09,SBETon,249847.5881192675,68400201.56622848
2025-12-09,RIOTon,295844.3049679411,68400201.56622848
2025-12-09,RDDTon,107934.03815383126,68400201.56622848
2025-12-09,QCOMon,76923.9770246037,68400201.56622848
2025-12-09,ORCLon,163726.60849241356,68400201.56622848
2025-12-09,MUon,185356.2512632845,68400201.56622848
2025-12-09,MRVLon,193971.40392003022,68400201.56622848
2025-12-09,JDon,113940.85392174624,68400201.56622848
2025-12-09,INTCon,164823.01706089225,68400201.56622848
2025-12-09,BIDUon,1270.5892410942695,68400201.56622848
2025-12-09,KOon,23332.682635625948,68400201.56622848
2025-12-09,LINon,10023.2267268,68400201.56622848
2025-12-09,LMTon,60.11775555685801,68400201.56622848
2025-12-09,IWFon,179.338560841152,68400201.56622848
2025-12-09,PBRon,124.66409522,68400201.56622848
2025-12-09,JPMon,1144.382043292162,68400201.56622848
2025-12-09,CVXon,99.9848,68400201.56622848
2025-12-09,HYGon,100.04219957982275,68400201.56622848
2025-12-08,CRCLon,2783281.107545212,40206398.66934918
2025-12-08,TSLAon,15171291.965820283,40206398.66934918
2025-12-08,AAPLon,1184237.4096677883,40206398.66934918
2025-12-08,ABNBon,94933.58951199999,40206398.66934918
2025-12-08,ABTon,115811.072837,40206398.66934918
